"date","coin_name","symbol","open_price","close_price","high_price","low_price","volume","market_cap"
2020-02-29,Bitcoin,BTC,8671.213,8599.509,8775.632,8599.509,35792392192,156895985664
2020-03-01,Bitcoin,BTC,8599.759,8562.454,8726.797,8471.213,35349164032,156238987264
2020-03-02,Bitcoin,BTC,8563.265,8869.67,8921.309,8532.631,42857672704,161861173248
2020-03-03,Bitcoin,BTC,8865.388,8787.786,8901.599,8704.99,42386714624,160383582208
2020-03-04,Bitcoin,BTC,8788.542,8755.246,8843.366,8712.432,34746707968,159807864832
2020-03-05,Bitcoin,BTC,8760.285,9078.763,9142.055,8757.254,39698055168,165731680256
2020-03-06,Bitcoin,BTC,9078.309,9122.546,9167.695,9032.079,40826884096,166548258816
2020-03-07,Bitcoin,BTC,9121.601,8909.954,9163.221,8890.744,36216930304,162684944384
2020-03-08,Bitcoin,BTC,8908.206,8108.116,8914.344,8105.253,39973101568,148060291072
2020-03-09,Bitcoin,BTC,8111.1465,7923.6445,8177.7935,7690.098,46936993792,144706355200
2020-03-10,Bitcoin,BTC,7922.147,7909.7295,8136.9453,7814.763,42213941248,144465559552
2020-03-11,Bitcoin,BTC,7910.09,7911.43,7950.8145,7642.8125,38682763264,144508403712
2020-03-12,Bitcoin,BTC,7913.616,4970.788,7929.116,4860.354,53980356608,90804617216
2020-03-13,Bitcoin,BTC,5017.831,5563.707,5838.1147,4106.981,74156769280,101644615680
2020-03-14,Bitcoin,BTC,5573.0776,5200.366,5625.2266,5125.0693,36154507264,95014985728
2020-03-15,Bitcoin,BTC,5201.067,5392.315,5836.645,5169.283,33997889536,98530058240
2020-03-16,Bitcoin,BTC,5385.2295,5014.48,5385.2295,4575.358,45368025088,91633475584
2020-03-17,Bitcoin,BTC,5002.578,5225.6294,5371.3486,4981.909,38622642176,95499943936
2020-03-18,Bitcoin,BTC,5227.114,5238.4385,5331.834,5069.336,37878800384,95740715008
2020-03-19,Bitcoin,BTC,5245.4165,6191.193,6329.736,5236.9688,51000733696,113162076160
2020-03-20,Bitcoin,BTC,6191.654,6198.7783,6844.2617,5865.7817,54442975232,113309245440
2020-03-21,Bitcoin,BTC,6206.5215,6185.0664,6378.1353,5932.823,42494390272,113068195840
2020-03-22,Bitcoin,BTC,6185.558,5830.255,6359.6973,5823.714,40099663872,106591199232
2020-03-23,Bitcoin,BTC,5831.3745,6416.315,6443.9346,5785.0044,46491914240,117314772992
2020-03-24,Bitcoin,BTC,6436.6426,6734.8037,6789.023,6411.0664,48221908992,123148918784
2020-03-25,Bitcoin,BTC,6738.717,6681.063,6892.511,6536.9263,44590108672,122174005248
2020-03-26,Bitcoin,BTC,6675.171,6716.4404,6735.464,6590.963,35319795712,122834378752
2020-03-27,Bitcoin,BTC,6719.389,6469.7983,6793.8364,6466.7017,34585600000,118336086016
2020-03-28,Bitcoin,BTC,6467.254,6242.194,6467.501,6117.838,34885226496,114183692288
2020-03-29,Bitcoin,BTC,6245.6245,5922.043,6250.4673,5920.086,28373690368,108338520064
2020-03-30,Bitcoin,BTC,5925.5386,6429.842,6517.196,5903.2344,37101649920,117640142848
2020-03-31,Bitcoin,BTC,6430.6064,6438.6445,6504.515,6374.162,32786468864,117814075392
2020-04-01,Bitcoin,BTC,6437.3193,6606.7764,6612.5737,6202.3735,40346427392,120903016448
2020-04-02,Bitcoin,BTC,6606.7764,6793.6245,7088.2476,6595.9185,47660646400,124335128576
2020-04-03,Bitcoin,BTC,6797.3965,6733.387,7003.2207,6673.336,38976503808,123244052480
2020-04-04,Bitcoin,BTC,6738.383,6867.5273,6878.9536,6696.485,33185988608,125712834560
2020-04-05,Bitcoin,BTC,6862.5376,6791.1294,6883.414,6715.929,29510410240,124328853504
2020-04-06,Bitcoin,BTC,6788.05,7271.7812,7271.7812,6782.8896,46896906240,133140398080
2020-04-07,Bitcoin,BTC,7273.644,7176.4146,7427.9395,7136.7144,44243484672,131409297408
2020-04-08,Bitcoin,BTC,7179.283,7334.0986,7356.2236,7153.3057,37563248640,134309896192
2020-04-09,Bitcoin,BTC,7337.9663,7302.0894,7341.448,7179.094,34815139840,133737857024
2020-04-10,Bitcoin,BTC,7303.8154,6865.493,7303.8154,6802.475,43622842368,125755498496
2020-04-11,Bitcoin,BTC,6867.4404,6859.083,6926.07,6789.921,31222085632,125651623936
2020-04-12,Bitcoin,BTC,6858.068,6971.092,7119.9473,6811.078,35759566848,127716843520
2020-04-13,Bitcoin,BTC,6965.6167,6845.0376,6965.6167,6668.26,38619308032,125422223360
2020-04-14,Bitcoin,BTC,6843.2817,6842.4277,6958.557,6793.8213,34110433280,125388685312
2020-04-15,Bitcoin,BTC,6845.5615,6642.11,6928.6646,6633.403,32288311296,121731940352
2020-04-16,Bitcoin,BTC,6640.454,7116.804,7134.4507,6555.5044,46783242240,130445410304
2020-04-17,Bitcoin,BTC,7116.5527,7096.1846,7167.183,7050.332,32513423360,130078474240
2020-04-18,Bitcoin,BTC,7092.2915,7257.665,7269.9565,7089.247,32447188992,133053136896
2020-04-19,Bitcoin,BTC,7260.9224,7189.425,7280.522,7167.0547,31311210496,131815849984
2020-04-20,Bitcoin,BTC,7186.8735,6881.9585,7240.2905,6835.503,37747113984,126192238592
2020-04-21,Bitcoin,BTC,6879.784,6880.323,6934.552,6834.4424,32589742080,126175240192
2020-04-22,Bitcoin,BTC,6879.4404,7117.2075,7145.8657,6867.7817,33249153024,130530918400
2020-04-23,Bitcoin,BTC,7121.306,7429.7246,7491.785,7081.5947,43500781568,136275640320
2020-04-24,Bitcoin,BTC,7434.1816,7550.901,7574.196,7434.1816,34636525568,138512023552
2020-04-25,Bitcoin,BTC,7550.483,7569.936,7641.364,7521.6724,32941541376,138874077184
2020-04-26,Bitcoin,BTC,7570.139,7679.867,7700.594,7561.4077,33070153728,140903874560
2020-04-27,Bitcoin,BTC,7679.419,7795.601,7795.601,7679.419,36162146304,143040987136
2020-04-28,Bitcoin,BTC,7796.97,7807.0586,7814.5273,7730.8066,33187960832,143266250752
2020-04-29,Bitcoin,BTC,7806.7124,8801.038,8871.754,7786.0493,60201054208,161522466816
2020-04-30,Bitcoin,BTC,8797.67,8658.554,9440.65,8533.256,66964631552,158922129408
2020-05-01,Bitcoin,BTC,8672.782,8864.767,9048.023,8667.764,44068388864,162722660352
2020-05-02,Bitcoin,BTC,8869.058,8988.597,9007.1875,8811.366,40134389760,165012307968
2020-05-03,Bitcoin,BTC,8983.614,8897.469,9167.781,8830.972,47101784064,163358195712
2020-05-04,Bitcoin,BTC,8895.745,8912.654,8956.906,8645.024,45718794240,163654500352
2020-05-05,Bitcoin,BTC,8912.832,9003.07,9062.415,8856.827,43148464128,165332484096
2020-05-06,Bitcoin,BTC,9007.441,9268.762,9411.468,8966.706,49371885568,170229628928
2020-05-07,Bitcoin,BTC,9261.8955,9951.519,9992.664,9138.322,61112700928,182787375104
2020-05-08,Bitcoin,BTC,9936.162,9842.666,9996.743,9767.173,51780747264,180804861952
2020-05-09,Bitcoin,BTC,9840.906,9593.896,9913.863,9580.645,46566121472,176251387904
2020-05-10,Bitcoin,BTC,9591.169,8756.431,9595.581,8395.107,63325278208,160884752384
2020-05-11,Bitcoin,BTC,8755.535,8601.796,9033.471,8374.323,57119858688,158059233280
2020-05-12,Bitcoin,BTC,8610.386,8804.478,8949.898,8569.644,42142715904,161791574016
2020-05-13,Bitcoin,BTC,8805.388,9269.987,9317.879,8805.388,45558145024,170352705536
2020-05-14,Bitcoin,BTC,9271.329,9733.722,9793.269,9255.035,56426905600,178881642496
2020-05-15,Bitcoin,BTC,9734.291,9328.197,9755.828,9261.398,48158801920,171436343296
2020-05-16,Bitcoin,BTC,9333.24,9377.014,9564.205,9260.694,36164767744,172340953088
2020-05-17,Bitcoin,BTC,9374.93,9670.739,9823.002,9349.546,40084250624,177745412096
2020-05-18,Bitcoin,BTC,9675.695,9726.575,9906.03,9570.359,41827139584,178779488256
2020-05-19,Bitcoin,BTC,9727.063,9729.038,9836.048,9539.624,39254290432,178831638528
2020-05-20,Bitcoin,BTC,9725.329,9522.981,9804.794,9447.201,36546240512,175050964992
2020-05-21,Bitcoin,BTC,9522.74,9081.762,9555.242,8869.931,39326158848,166947995648
2020-05-22,Bitcoin,BTC,9080.335,9182.577,9232.937,9008.639,29810774016,168807612416
2020-05-23,Bitcoin,BTC,9185.0625,9209.287,9302.502,9118.108,27727865856,169305489408
2020-05-24,Bitcoin,BTC,9212.283,8790.368,9288.404,8787.251,32518803456,161610416128
2020-05-25,Bitcoin,BTC,8786.107,8906.935,8951.006,8719.668,31288158208,163760455680
2020-05-26,Bitcoin,BTC,8909.586,8835.053,8991.968,8757.294,29584187392,162445541376
2020-05-27,Bitcoin,BTC,8837.381,9181.018,9203.32,8834.157,32740536320,168814706688
2020-05-28,Bitcoin,BTC,9184.945,9525.751,9546.319,9148.457,34367074304,175161229312
2020-05-29,Bitcoin,BTC,9528.355,9439.124,9573.667,9379.339,32896641024,173575749632
2020-05-30,Bitcoin,BTC,9438.914,9700.414,9704.03,9366.7295,32722974720,178390122496
2020-05-31,Bitcoin,BTC,9700.105,9461.059,9700.344,9432.297,27773290496,173997146112
2020-06-01,Bitcoin,BTC,9463.605,10167.269,10199.565,9450.899,35198902272,186993410048
2020-06-02,Bitcoin,BTC,10162.974,9529.804,10182.341,9460.571,39137251328,175277211648
2020-06-03,Bitcoin,BTC,9533.761,9656.718,9682.859,9471.847,25007458304,177619632128
2020-06-04,Bitcoin,BTC,9655.8545,9800.637,9887.61,9525.247,25921804288,180276150272
2020-06-05,Bitcoin,BTC,9800.216,9665.533,9869.237,9663.217,23509628928,177801822208
2020-06-06,Bitcoin,BTC,9664.904,9653.68,9773.432,9591.024,20438419456,177595662336
2020-06-07,Bitcoin,BTC,9653.003,9758.853,9768.498,9458.15,25015250944,179540246528
2020-06-08,Bitcoin,BTC,9760.063,9771.489,9782.307,9675.886,21486346240,179782582272
2020-06-09,Bitcoin,BTC,9774.36,9795.7,9836.369,9664.72,23717842944,180237811712
2020-06-10,Bitcoin,BTC,9794.119,9870.095,9908.896,9728.291,25706567680,181616771072
2020-06-11,Bitcoin,BTC,9870.078,9321.781,9938.298,9263.069,30247143424,171538137088
2020-06-12,Bitcoin,BTC,9320.69,9480.844,9540.466,9285.852,22610565120,174474903552
2020-06-13,Bitcoin,BTC,9480.735,9475.277,9493.212,9396.01,17564321792,174381826048
2020-06-14,Bitcoin,BTC,9477.554,9386.788,9482.2705,9347.594,18991732736,172763234304
2020-06-15,Bitcoin,BTC,9386.035,9450.702,9504.86,8990.176,26699704320,173947600896
2020-06-16,Bitcoin,BTC,9454.267,9538.024,9579.431,9400.445,21565536256,175563964416
2020-06-17,Bitcoin,BTC,9533.784,9480.255,9540.423,9327.34,20177709056,174508802048
2020-06-18,Bitcoin,BTC,9481.567,9411.841,9482.782,9328.3955,17770082304,173256687616
2020-06-19,Bitcoin,BTC,9410.294,9288.019,9440.876,9274.296,19632222208,170985619456
2020-06-20,Bitcoin,BTC,9290.96,9332.341,9394.972,9247.38,17130541056,171809439744
2020-06-21,Bitcoin,BTC,9330.927,9303.63,9401.107,9300.431,15324301312,171289411584
2020-06-22,Bitcoin,BTC,9300.915,9648.718,9655.073,9296.872,21104009216,177651400704
2020-06-23,Bitcoin,BTC,9644.076,9629.658,9670.541,9547.247,17006433280,177310056448
2020-06-24,Bitcoin,BTC,9632.149,9313.61,9680.367,9278.233,18961715200,171498782720
2020-06-25,Bitcoin,BTC,9314.127,9264.813,9340.161,9095.324,18616047616,170608295936
2020-06-26,Bitcoin,BTC,9260.995,9162.918,9310.517,9101.738,18341466112,168741371904
2020-06-27,Bitcoin,BTC,9167.824,9045.391,9207.811,8998.217,17273094144,166584827904
2020-06-28,Bitcoin,BTC,9048.461,9143.582,9197.547,8975.525,14560870400,168401813504
2020-06-29,Bitcoin,BTC,9140.029,9190.8545,9237.573,9041.876,16460547072,169280651264
2020-06-30,Bitcoin,BTC,9185.581,9137.993,9217.836,9084.838,15735797760,168315600896
2020-07-01,Bitcoin,BTC,9145.985,9228.325,9309.755,9104.735,15971550208,169988751360
2020-07-02,Bitcoin,BTC,9231.14,9123.41,9274.963,9036.623,16338916352,168065581056
2020-07-03,Bitcoin,BTC,9124.843,9087.304,9202.345,9058.795,13078971392,167409713152
2020-07-04,Bitcoin,BTC,9084.233,9132.488,9183.296,9053.63,12290528256,168251080704
2020-07-05,Bitcoin,BTC,9126.091,9073.942,9162.184,8977.016,12903406592,167181729792
2020-07-06,Bitcoin,BTC,9072.85,9375.475,9375.475,9058.664,17889263616,172746096640
2020-07-07,Bitcoin,BTC,9349.161,9252.277,9360.617,9201.815,13839652864,170485465088
2020-07-08,Bitcoin,BTC,9253.0205,9428.333,9450.336,9249.5,19702360064,173738541056
2020-07-09,Bitcoin,BTC,9427.994,9277.968,9431.379,9234.999,18000703488,170977230848
2020-07-10,Bitcoin,BTC,9273.357,9278.808,9287.472,9118.002,16860036096,171001937920
2020-07-11,Bitcoin,BTC,9277.512,9240.347,9293.532,9199.485,13249910784,170302242816
2020-07-12,Bitcoin,BTC,9241.055,9276.5,9319.419,9197.45,14452362240,170977427456
2020-07-13,Bitcoin,BTC,9277.205,9243.614,9306.405,9224.293,17519820800,170379673600
2020-07-14,Bitcoin,BTC,9238.703,9243.214,9283.842,9171.661,18085038080,170380673024
2020-07-15,Bitcoin,BTC,9241.897,9192.837,9275.325,9171.934,15844731904,169460072448
2020-07-16,Bitcoin,BTC,9191.98,9132.228,9214.3125,9088.947,15713967104,168350498816
2020-07-17,Bitcoin,BTC,9131.8125,9151.393,9182.254,9089.202,13944570880,168710422528
2020-07-18,Bitcoin,BTC,9151.184,9159.04,9230.983,9100.824,12252601344,168858976256
2020-07-19,Bitcoin,BTC,9158.006,9185.817,9201.398,9097.633,12939002880,169360211968
2020-07-20,Bitcoin,BTC,9187.221,9164.231,9214.2705,9137.51,13755603968,168970256384
2020-07-21,Bitcoin,BTC,9162.515,9374.888,9407.263,9149.39,18069581824,172861734912
2020-07-22,Bitcoin,BTC,9375.08,9525.363,9530.519,9319.653,16532254720,175644852224
2020-07-23,Bitcoin,BTC,9527.142,9581.072,9610.247,9483.004,18146398208,176680239104
2020-07-24,Bitcoin,BTC,9585.515,9536.893,9623.337,9481.454,16552768512,175875014656
2020-07-25,Bitcoin,BTC,9539.485,9677.113,9704.557,9530.212,16610070528,178469617664
2020-07-26,Bitcoin,BTC,9680.234,9905.167,10023.808,9652.848,20507998208,182685335552
2020-07-27,Bitcoin,BTC,9905.218,10990.873,11298.222,9903.97,35359748096,202719576064
2020-07-28,Bitcoin,BTC,11017.464,10912.823,11204.327,10632.632,28766552064,201290022912
2020-07-29,Bitcoin,BTC,10912.953,11100.468,11304.397,10856.142,24617248768,204761448448
2020-07-30,Bitcoin,BTC,11099.833,11111.214,11169.356,10895.455,22857248768,204969050112
2020-07-31,Bitcoin,BTC,11110.211,11323.467,11415.864,10987.054,23160469504,208895311872
2020-08-01,Bitcoin,BTC,11322.57,11759.593,11794.775,11239.683,26075670528,216950669312
2020-08-02,Bitcoin,BTC,11758.765,11053.614,12034.145,11018.13,27410067456,203936137216
2020-08-03,Bitcoin,BTC,11043.769,11246.349,11453.079,11012.415,20271714304,207503425536
2020-08-04,Bitcoin,BTC,11246.203,11205.893,11385.382,11094.1455,21250197504,206767128576
2020-08-05,Bitcoin,BTC,11203.823,11747.022,11786.617,11158.285,24411254784,216761499648
2020-08-06,Bitcoin,BTC,11749.871,11779.773,11902.336,11598.714,23400740864,217377226752
2020-08-07,Bitcoin,BTC,11778.895,11601.473,11898.038,11408.594,23132313600,214097920000
2020-08-08,Bitcoin,BTC,11604.554,11754.046,11800.064,11558.432,17572057088,216924143616
2020-08-09,Bitcoin,BTC,11737.325,11675.739,11806.057,11548.784,17489608704,215490363392
2020-08-10,Bitcoin,BTC,11662.257,11878.111,12045.141,11662.257,26114113536,219235401728
2020-08-11,Bitcoin,BTC,11881.647,11410.525,11932.711,11195.709,27039782912,210616123392
2020-08-12,Bitcoin,BTC,11404.597,11584.935,11748.396,11249.605,25064548352,213846671360
2020-08-13,Bitcoin,BTC,11588.405,11784.138,11796.396,11216.872,27522199552,217534726144
2020-08-14,Bitcoin,BTC,11772.659,11768.871,12150.994,11685.455,24237959168,217265127424
2020-08-15,Bitcoin,BTC,11768.697,11865.698,11963.203,11768.697,23354925056,219064369152
2020-08-16,Bitcoin,BTC,11866.686,11892.804,11934.901,11737.188,20583374848,219576090624
2020-08-17,Bitcoin,BTC,11895.658,12254.402,12359.057,11806.696,28227686400,226261745664
2020-08-18,Bitcoin,BTC,12251.8955,11991.233,12335.707,11954.525,26043228160,221413097472
2020-08-19,Bitcoin,BTC,11990.885,11758.283,12028.924,11687.333,24502851584,217122062336
2020-08-20,Bitcoin,BTC,11761.5,11878.372,11900.411,11710.063,20175243264,219350302720
2020-08-21,Bitcoin,BTC,11878.026,11592.489,11899.26,11564.9795,23762425856,214082404352
2020-08-22,Bitcoin,BTC,11585.478,11681.825,11689.407,11448.806,20224190464,215742070784
2020-08-23,Bitcoin,BTC,11679.696,11664.848,11713.43,11559.921,18482063360,215439966208
2020-08-24,Bitcoin,BTC,11663.689,11774.596,11807.632,11623.25,20681510912,217477955584
2020-08-25,Bitcoin,BTC,11773.589,11366.135,11778.3,11189.851,26301509632,209942740992
2020-08-26,Bitcoin,BTC,11366.895,11488.363,11530.053,11296.993,22466660352,212210532352
2020-08-27,Bitcoin,BTC,11485.608,11323.397,11570.786,11185.941,23240415232,209172430848
2020-08-28,Bitcoin,BTC,11325.296,11542.5,11545.615,11316.423,19807127552,213231665152
2020-08-29,Bitcoin,BTC,11541.055,11506.865,11585.641,11466.293,17485598720,212583874560
2020-08-30,Bitcoin,BTC,11508.714,11711.506,11715.265,11492.382,19760128000,216373657600
2020-08-31,Bitcoin,BTC,11713.307,11680.82,11768.877,11598.318,22285928448,215817682944
2020-09-01,Bitcoin,BTC,11679.316,11970.479,12067.081,11601.129,27311554560,221181001728
2020-09-02,Bitcoin,BTC,11964.823,11414.034,11964.823,11290.794,28037404672,210909790208
2020-09-03,Bitcoin,BTC,11407.191,10245.297,11443.022,10182.465,31927261184,189322067968
2020-09-04,Bitcoin,BTC,10230.365,10511.813,10663.92,10207.94,29965129728,194255814656
2020-09-05,Bitcoin,BTC,10512.53,10169.567,10581.571,9946.676,44916563968,187940143104
2020-09-06,Bitcoin,BTC,10167.217,10280.352,10353.928,10056.886,37071458304,189997219840
2020-09-07,Bitcoin,BTC,10280.998,10369.563,10399.153,9916.493,33703098368,191657197568
2020-09-08,Bitcoin,BTC,10369.307,10131.517,10414.775,9945.11,33430927360,187267334144
2020-09-09,Bitcoin,BTC,10134.151,10242.348,10350.543,10017.251,24128292864,189325508608
2020-09-10,Bitcoin,BTC,10242.33,10363.139,10503.912,10238.136,54406443008,191568379904
2020-09-11,Bitcoin,BTC,10369.028,10400.915,10434.923,10140.837,45201121280,192275791872
2020-09-12,Bitcoin,BTC,10409.861,10442.171,10578.838,10292.387,36750077952,193049493504
2020-09-13,Bitcoin,BTC,10452.399,10323.756,10577.215,10224.33,36506853376,190870765568
2020-09-14,Bitcoin,BTC,10328.734,10680.838,10800.011,10266.009,35453583360,197484265472
2020-09-15,Bitcoin,BTC,10677.755,10796.951,10938.632,10656.46,32509452288,199641890816
2020-09-16,Bitcoin,BTC,10797.762,10974.905,11100.124,10704.885,30769985536,202942922752
2020-09-17,Bitcoin,BTC,10973.252,10948.99,11037.421,10774.628,38151811072,202475765760
2020-09-18,Bitcoin,BTC,10951.82,10944.586,11034.908,10829.657,26341904384,202405806080
2020-09-19,Bitcoin,BTC,10933.753,11094.347,11134.093,10909.618,22764204032,205185695744
2020-09-20,Bitcoin,BTC,11095.87,10938.271,11095.87,10814.478,24699523072,202308927488
2020-09-21,Bitcoin,BTC,10934.926,10462.26,10988.305,10380.261,28885000192,193514323968
2020-09-22,Bitcoin,BTC,10459.624,10538.46,10568.077,10382.727,23621787648,194932195328
2020-09-23,Bitcoin,BTC,10535.492,10246.187,10537.828,10197.865,23788662784,189529915392
2020-09-24,Bitcoin,BTC,10248.786,10760.066,10771.057,10231.49,47144382464,199045627904
2020-09-25,Bitcoin,BTC,10761.109,10692.717,10777.696,10578.914,39348592640,197809979392
2020-09-26,Bitcoin,BTC,10695.575,10750.724,10772.999,10667.281,46852526080,198893027328
2020-09-27,Bitcoin,BTC,10746.893,10775.27,10803.977,10622.922,53745971200,199357972480
2020-09-28,Bitcoin,BTC,10776.613,10709.652,10945.348,10703.894,47762395136,198154059776
2020-09-29,Bitcoin,BTC,10709.65,10844.641,10860.001,10649.495,46582394880,200660090880
2020-09-30,Bitcoin,BTC,10843.871,10784.491,10847.257,10669.321,44171075584,199556972544
2020-10-01,Bitcoin,BTC,10795.255,10619.452,10933.624,10472.356,40023134208,196512088064
2020-10-02,Bitcoin,BTC,10619.821,10575.975,10657.838,10416.689,48661454848,195716087808
2020-10-03,Bitcoin,BTC,10575.101,10549.329,10598.94,10511.13,44660273152,195233185792
2020-10-04,Bitcoin,BTC,10550.44,10669.583,10686.0,10534.392,71251779584,197468897280
2020-10-05,Bitcoin,BTC,10676.529,10793.34,10793.508,10634.601,47537577984,199769604096
2020-10-06,Bitcoin,BTC,10796.307,10604.406,10797.578,10528.891,42623696896,196281909248
2020-10-07,Bitcoin,BTC,10603.355,10668.969,10680.508,10562.507,37799456768,197485821952
2020-10-08,Bitcoin,BTC,10669.371,10915.686,10945.737,10562.606,63314792448,202064150528
2020-10-09,Bitcoin,BTC,10927.913,11064.458,11102.672,10846.851,22799118336,204827459584
2020-10-10,Bitcoin,BTC,11059.143,11296.361,11442.211,11056.94,22877978624,209130242048
2020-10-11,Bitcoin,BTC,11296.082,11384.182,11428.813,11288.628,19968626688,210766807040
2020-10-12,Bitcoin,BTC,11392.636,11555.363,11698.468,11240.687,26163972096,213950136320
2020-10-13,Bitcoin,BTC,11548.72,11425.899,11548.984,11321.225,24241420288,211565592576
2020-10-14,Bitcoin,BTC,11429.048,11429.507,11539.978,11307.831,24103426048,211643383808
2020-10-15,Bitcoin,BTC,11426.603,11495.35,11569.914,11303.604,24487233536,212873101312
2020-10-16,Bitcoin,BTC,11502.828,11322.123,11540.062,11223.013,25635481600,209676091392
2020-10-17,Bitcoin,BTC,11322.123,11358.102,11386.262,11285.346,19130429440,210353668096
2020-10-18,Bitcoin,BTC,11355.982,11483.359,11483.359,11347.578,18283315200,212682588160
2020-10-19,Bitcoin,BTC,11495.038,11742.037,11799.093,11408.29,23860770816,217482412032
2020-10-20,Bitcoin,BTC,11745.975,11916.335,11999.918,11681.48,30915821568,220721283072
2020-10-21,Bitcoin,BTC,11913.077,12823.689,13184.566,11900.929,43414712320,237532381184
2020-10-22,Bitcoin,BTC,12801.636,12965.892,13161.594,12717.094,34729758720,240166387712
2020-10-23,Bitcoin,BTC,12971.549,12931.539,13015.962,12752.647,28974974976,239557558272
2020-10-24,Bitcoin,BTC,12931.574,13108.0625,13145.066,12885.747,24542318592,242839879680
2020-10-25,Bitcoin,BTC,13108.063,13031.174,13329.184,12910.062,24406921216,241425219584
